"title","broad_cir","broad_gmv","broad_roi","click","cost","cpc","cr","ctr","direct_gmv","impression","avg_rank","start_time","created_at","updated_at","fromWIB","toWIB"
"AMK Baju Koko Lengan Panjang KK Yahya L/s Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Raksa S/s Hijau Olive [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek Kk Daud S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Ishaan L/s Medium Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Akshaya S/s Medium Blue",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Lengan Panjang KK Nadim L/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Daud S/s Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Koko Lengan Panjang KK Horfur Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Khalid S/s Light Grey",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK Khalid S/s Abu",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang  KK ALBANI L/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Albani L/s Putih",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Albani L/s Terracota",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK ZIYA L/s Olive",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Daud S/s Putih",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Ziya L/s Khaki",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Raksa S/s Coklat",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Yahya L/s Putih",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Ishaan L/s Terracota",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Lengan Panjang KK Nadim L/s Putih",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Mahesa L/s Abu",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Raksa S/s Hijau Olive",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Mahesa L/s Khaki",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Yahya L/s Navy",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Biyantara L/s Navy",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Biyantara L/s Abu",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK Mustafa S/s Terracota",0,0,0,0,0,0,0,0,0,0,0,1676480400,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"IKLAN PENCARIAN TOKO JAN 2023",0,0,0,0,0,0,0,0,0,0,0,1673456400,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Batik Lengan Pendek SH Rajendra S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF Alejandro Ls Hitam",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Lengan Pendek SH Boxplate S/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Pendek KK Koko Plain - Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Panjang SH Oxfrd Slimf L/s - Putih Gading",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Lengan Pendek Batik SH Sanjaya Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF Gabriel L/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Lengan Panjang SHS Nicholas L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Panjang SHS Nicholas L/s Hijau Tua",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Flannel lengan Panjang SHF Gabriel L/s Hijau",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Flannel Lengan Panjang SHF Alejandro L/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"23313304974",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Lengan Panjang SHS Nicholas L/s Abu",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Furawa S/S Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Flannel Lengan Panjang SHF Alejandro L/s Green",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Pendek SH Beach S/s Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Pendek SH Cross s/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Panjang KK Muzdaham L/s coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Lengan Panjang KK Sahir L/s Biru [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Panjang KK Combo Embro Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK Niwa S/S Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Pria Lengan Pendek KK NYS Biru [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Baju Koko Pria Kurta KK Kurta schdr 3/4 Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Panjang SHS Nicholas L/s Putih",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Koko Lengan Pendek KK Cording Embro Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Koko Lengan Pendek KK Koko Shirt S/s Navy Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Panjang SH Mstari L/s Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:33","2025-03-03 21:58:33",,
"AMK Kemeja Pria Lengan Pendek SH Blomst S/S Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Flannel Lengan Panjang SHF Gabriel L/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Panjang Pria Chino Pants Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Ban-Nan S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana - Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Magani S/s - Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Magani - Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Flannel Lengan Panjang Sh Anthony L/s - Maroon",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Umbara - Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Umbara - Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Lesmana - navy [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Lesmana - Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Batik Lengan Panjang SH Laksana - Hitam",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Lesmana - Coklat",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Lesmana - navy",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Magani S/s - Hijau",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Magani - Biru",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Umbara - Navy",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Motif Lengan Pendek SH Umbara - Hijau",0,0,0,0,0,0,0,0,0,0,0,1667840400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Rib SP Davon Green",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Rib SP Davon Brown [3]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Rib SP Davon Grey",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Rib SP Davon Khaki [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Polo Shirt Pria PS Fabian White",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Polo Shirt Pria PS Fabian Maroon",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Polo Shirt Pria PS Fabian Green",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Polo Shirt Pria PS Fabian Black [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Poplin S/s Broken White [3]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s White [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Panjang SH Haema L/s Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Batik Lengan Panjang SH Rajasthan Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Blomst Ss Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Lengan Panjang SH Frango L/s Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Suyukcha S/s Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Lengan Pendek Sh Triton S/s Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Triton S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1665334800,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Palm Tree Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Summer Merah Muda [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Shadow Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Summer Hijau [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Batik Lengan Pendek SH Jatayu Maroon [3]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek Motif Sh Shedo S/S [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Lengan Panjang SH Rain L/s Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Lengan Pendek Batik SH Sanjaya Hijau [3]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Printing Hawaii Lengan Pendek SH Rainbow Biru [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Jolyu S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1663866000,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Rib SP Davon Khaki",0,0,0,0,0,0,0,0,0,0,0,1663693200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Lengan Pendek Batik SH Jatayu Coklat [3]",0,0,0,0,0,0,0,0,0,0,0,1662915600,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Polo Shirt Pria PS Fabian Black",0,0,0,0,0,0,0,0,0,0,0,1662915600,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"Merdeka Sale Upto 77%",0,0,0,0,0,0,0,0,0,0,0,1660496400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH Tori S/s Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1660496400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Kemeja Pria Lengan Pendek SH LCKRLOOP S/s Light Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1660496400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Celana Pendek Pria Bermuda BM PATTAYA Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1660496400,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Baju Koko Lengan Pendek KK Emmad S/s Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Baju Koko Lengan Pendek KK Emmad S/s Putih [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Baju Koko Lengan Pendek KK Gathan S/s Cream [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:34","2025-03-03 21:58:34",,
"AMK Baju Koko Lengan Pendek KK Gathan S/s Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Lengan Panjang KK Nazriel L/s Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Pria Lengan Panjang KK Nazriel L/s Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Lengan Pendek KK Saddam S/s Cream [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Lengan Pendek Kk Saddam S/s Biru Muda [3]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta KK Bilal 3/4 Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Kurta Kk Bilal 3/4 Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Lengan Pendek KK Omeir S/s Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta Lengan Pendek KK Zayn S/s Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Pria Kurta Lengan Pendek KK Zayn S/s Cream [3]",0,0,0,0,0,0,0,0,0,0,0,1709139600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Haddid Cream [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Haddid Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang KK Tammam Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang KK Tammam Light Blue [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta KK Khalifa 3/4 Light Blue [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta 3/4 Khalifa Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Print Lengan Panjang KK Barra Hijau Tua [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju koko Pria Lengan Panjang Kk Gibran Abu [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nadim S/S Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Batik Pria Lengan Panjang KK Habibbi Maroon [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Batik Pria Lengan Panjang KK Habibbi Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang KK Khayree Khaki [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang Kk Gibran L/s Olive [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Ibrahim Hitam [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Ibrahim Putih [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Pendek KK Nadim Navy [2]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Khei Navy [3]",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Khei Hitam [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Ghazali Hijau Tua [3]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Print Lengan Panjang KK Barra L/S Cream [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Ghazali Coklat [2]",0,0,0,0,0,0,0,0,0,0,0,1678035600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Baju Koko Lengan Panjang KK Khayree Light BLue [3]",0,0,0,0,0,0,0,0,0,0,0,1673197200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Lengan Pendek Sh Triton S/s Maroon",0,0,0,0,0,0,0,0,0,0,0,1708275600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Print Lengan Panjang KK Barra Hijau Tua",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang KK Tammam Navy",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Pria Print Lengan Panjang KK Barra L/S Cream",0,0,0,0,0,0,0,0,0,0,0,1678813200,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Pria Lengan Pendek SH Triton S/s Hitam",0,0,0,0,0,0,0,0,0,0,0,1708275600,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Batik Pria Lengan Panjang KK Habibbi Maroon",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Kurta KK Bilal 3/4 Abu",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Koko Pria Lengan Panjang KK Tammam Light Blue",0,0,0,0,0,0,0,0,0,0,0,1647190800,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
"AMK Kemeja Shanghai Print Lengan Pendek KK Ghazali Coklat",0,0,0,0,0,0,0,0,0,0,0,1692896400,"2025-03-03 21:58:35","2025-03-03 21:58:35",,
